         108         202
        43  0.3994999999995E+00  0.6012071067801E+00         0         0
        44  0.3994999999995E+00  0.7994999999995E+00         0         0
        45  0.2012071067812E+00  0.7994999999995E+00         0         0
        46  0.2010000000000E+00  0.7982928932183E+00         0         0
        47  0.2010000000000E+00  0.6004999999989E+00         0         0
        48  0.3987928932183E+00  0.6004999999989E+00         0         0
        49  0.2010000000000E+00  0.4017071067807E+00         0         0
        50  0.3987928932183E+00  0.5994999999989E+00         0         0
        51  0.2010000000000E+00  0.5994999999989E+00         0         0
        52  0.3994999999995E+00  0.4004999999995E+00         0         0
        53  0.3994999999995E+00  0.5987928932177E+00         0         0
        54  0.2012071067812E+00  0.4004999999995E+00         0         0
        55  0.3994999999995E+00  0.2012071067812E+00         0         0
        56  0.3994999999995E+00  0.3994999999995E+00         0         0
        57  0.2012071067812E+00  0.3994999999995E+00         0         0
        58  0.2010000000000E+00  0.3982928932183E+00         0         0
        59  0.2010000000000E+00  0.2010000000000E+00         0         0
        60  0.3982928932183E+00  0.2010000000000E+00         0         0
        61  0.5994999999994E+00  0.8012071067807E+00         0         0
        62  0.5994999999994E+00  0.9995000000000E+00         3         0
        63  0.4012071067807E+00  0.9995000000000E+00         3         0
        64  0.4004999999995E+00  0.9987928932188E+00         3         0
        65  0.4004999999995E+00  0.8004999999995E+00         0         0
        66  0.5987928932182E+00  0.8004999999995E+00         0         0
        67  0.4004999999995E+00  0.6012071067801E+00         0         0
        68  0.5987928932182E+00  0.7994999999995E+00         0         0
        69  0.4004999999995E+00  0.7994999999995E+00         0         0
        70  0.5994999999994E+00  0.6004999999989E+00         0         0
        71  0.5994999999994E+00  0.7987928932183E+00         0         0
        72  0.4012071067807E+00  0.6004999999989E+00         0         0
        73  0.5994999999994E+00  0.4012071067807E+00         0         0
        74  0.5994999999994E+00  0.5994999999989E+00         0         0
        75  0.4012071067807E+00  0.5994999999989E+00         0         0
        76  0.4004999999995E+00  0.5987928932177E+00         0         0
        77  0.4004999999995E+00  0.4004999999995E+00         0         0
        78  0.5987928932182E+00  0.4004999999995E+00         0         0
        79  0.4004999999995E+00  0.2012071067812E+00         0         0
        80  0.5987928932182E+00  0.3994999999995E+00         0         0
        81  0.4004999999995E+00  0.3994999999995E+00         0         0
        82  0.5994999999994E+00  0.2010000000000E+00         0         0
        83  0.5994999999994E+00  0.3987928932183E+00         0         0
        84  0.4017071067807E+00  0.2010000000000E+00         0         0
        85  0.6004999999994E+00  0.8012071067807E+00         0         0
        86  0.7987928932188E+00  0.9995000000000E+00         3         0
        87  0.6004999999994E+00  0.9995000000000E+00         3         0
        88  0.7990000000000E+00  0.8004999999995E+00         0         0
        89  0.7990000000000E+00  0.9982928932188E+00         3         0
        90  0.6012071067806E+00  0.8004999999995E+00         0         0
        91  0.7990000000000E+00  0.6017071067801E+00         0         0
        92  0.7990000000000E+00  0.7994999999995E+00         0         0
        93  0.6012071067806E+00  0.7994999999995E+00         0         0
        94  0.6004999999994E+00  0.7987928932183E+00         0         0
        95  0.6004999999994E+00  0.6004999999989E+00         0         0
        96  0.7987928932188E+00  0.6004999999989E+00         0         0
        97  0.6004999999994E+00  0.4012071067807E+00         0         0
        98  0.7987928932188E+00  0.5994999999989E+00         0         0
        99  0.6004999999994E+00  0.5994999999989E+00         0         0
       100  0.7990000000000E+00  0.4004999999995E+00         0         0
       101  0.7990000000000E+00  0.5982928932177E+00         0         0
       102  0.6012071067806E+00  0.4004999999995E+00         0         0
       103  0.7990000000000E+00  0.2017071067812E+00         0         0
       104  0.7990000000000E+00  0.3994999999995E+00         0         0
       105  0.6012071067806E+00  0.3994999999995E+00         0         0
       106  0.6004999999994E+00  0.3987928932183E+00         0         0
       107  0.6004999999994E+00  0.2010000000000E+00         0         0
       108  0.7982928932188E+00  0.2010000000000E+00         0         0
         1         2         1         8        22         9
         2         2         1         9        22        19
         3         2         1        22        23        19
         4         2         1        19        23        20
         5         2         1        23        24        20
         6         2         1        20        24        21
         7         2         1        24         5        21
         8         2         1        21         5         4
         9         1         1        37        38        39
        10         1         1        40        41        42
        11         1         1        43        44        45
        12         1         1        46        47        48
        13         1         1        49        50        51
        14         1         1        52        53        54
        15         1         1        55        56        57
        16         1         1        58        59        60
        17         1         1        61        62        63
        18         1         1        64        65        66
        19         1         1        67        68        69
        20         1         1        70        71        72
        21         1         1        73        74        75
        22         1         1        76        77        78
        23         1         1        79        80        81
        24         1         1        82        83        84
        25         1         1        85        86        87
        26         1         1        88        89        90
        27         1         1        91        92        93
        28         1         1        94        95        96
        29         1         1        97        98        99
        30         1         1       100       101       102
        31         1         1       103       104       105
        32         1         1       106       107       108
        33         2         1        12        25         7
        34         2         1        28        25        12
        35         2         1        28        26        25
        36         2         1        29        26        28
        37         2         1        29        27        26
        38         2         1        30        27        29
        39         2         1        30         6        27
        40         2         1         3         6        30
        41         2         1         1         8         9
        42         2         1        10         8         1
        43         2         1        10        13         8
        44         2         1         8        13        15
        45         2         1        13        14        15
        46         2         1        15        14        16
        47         2         1        14        11        16
        48         2         1        16        11         7
        49         2         1        11        12         7
        50         2         1         2        12        11
        51         3         1        41        38        37
        52         3         1        42        41        37
        53         4         1        24        37        39
        54         4         1         5        24        39
        55         3         1        64        41        40
        56         3         1        65        64        40
        57         3         1        44        40        42
        58         3         1        45        44        42
        59         3         1        69        44        43
        60         3         1        67        69        43
        61         3         1        48        43        45
        62         3         1        46        48        45
        63         4         1        23        47        46
        64         4         1        24        23        46
        65         3         1        50        48        47
        66         3         1        51        50        47
        67         3         1        53        50        49
        68         3         1        54        53        49
        69         4         1        22        49        51
        70         4         1        23        22        51
        71         3         1        76        53        52
        72         3         1        77        76        52
        73         3         1        56        52        54
        74         3         1        57        56        54
        75         3         1        81        56        55
        76         3         1        79        81        55
        77         3         1        60        55        57
        78         3         1        58        60        57
        79         4         1         8        59        58
        80         4         1        22         8        58
        81         4         1        15        60        59
        82         4         1         8        15        59
        83         3         1        87        62        61
        84         3         1        85        87        61
        85         3         1        66        61        63
        86         3         1        64        66        63
        87         3         1        68        66        65
        88         3         1        69        68        65
        89         3         1        71        68        67
        90         3         1        72        71        67
        91         3         1        94        71        70
        92         3         1        95        94        70
        93         3         1        74        70        72
        94         3         1        75        74        72
        95         3         1        99        74        73
        96         3         1        97        99        73
        97         3         1        78        73        75
        98         3         1        76        78        75
        99         3         1        80        78        77
       100         3         1        81        80        77
       101         3         1        83        80        79
       102         3         1        84        83        79
       103         3         1       106        83        82
       104         3         1       107       106        82
       105         4         1        16        82        84
       106         4         1        15        16        84
       107         3         1        89        86        85
       108         3         1        90        89        85
       109         4         1         6        89        88
       110         4         1        27         6        88
       111         3         1        92        88        90
       112         3         1        93        92        90
       113         4         1        27        92        91
       114         4         1        26        27        91
       115         3         1        96        91        93
       116         3         1        94        96        93
       117         3         1        98        96        95
       118         3         1        99        98        95
       119         3         1       101        98        97
       120         3         1       102       101        97
       121         4         1        26       101       100
       122         4         1        25        26       100
       123         3         1       104       100       102
       124         3         1       105       104       102
       125         4         1        25       104       103
       126         4         1         7        25       103
       127         3         1       108       103       105
       128         3         1       106       108       105
       129         4         1         7       108       107
       130         4         1        16         7       107
       131         0         1        24        37        24
       132         0         1        17        38        17
       133         0         1         5        39         5
       134         0         1        31        40        31
       135         0         1        17        41        17
       136         0         1        24        42        24
       137         0         1        32        43        32
       138         0         1        31        44        31
       139         0         1        24        45        24
       140         0         1        24        46        24
       141         0         1        23        47        23
       142         0         1        32        48        32
       143         0         1        22        49        22
       144         0         1        32        50        32
       145         0         1        23        51        23
       146         0         1        33        52        33
       147         0         1        32        53        32
       148         0         1        22        54        22
       149         0         1        15        55        15
       150         0         1        33        56        33
       151         0         1        22        57        22
       152         0         1        22        58        22
       153         0         1         8        59         8
       154         0         1        15        60        15
       155         0         1        34        61        34
       156         0         1        18        62        18
       157         0         1        17        63        17
       158         0         1        17        64        17
       159         0         1        31        65        31
       160         0         1        34        66        34
       161         0         1        32        67        32
       162         0         1        34        68        34
       163         0         1        31        69        31
       164         0         1        35        70        35
       165         0         1        34        71        34
       166         0         1        32        72        32
       167         0         1        36        73        36
       168         0         1        35        74        35
       169         0         1        32        75        32
       170         0         1        32        76        32
       171         0         1        33        77        33
       172         0         1        36        78        36
       173         0         1        15        79        15
       174         0         1        36        80        36
       175         0         1        33        81        33
       176         0         1        16        82        16
       177         0         1        36        83        36
       178         0         1        15        84        15
       179         0         1        34        85        34
       180         0         1         6        86         6
       181         0         1        18        87        18
       182         0         1        27        88        27
       183         0         1         6        89         6
       184         0         1        34        90        34
       185         0         1        26        91        26
       186         0         1        27        92        27
       187         0         1        34        93        34
       188         0         1        34        94        34
       189         0         1        35        95        35
       190         0         1        26        96        26
       191         0         1        36        97        36
       192         0         1        26        98        26
       193         0         1        35        99        35
       194         0         1        25       100        25
       195         0         1        26       101        26
       196         0         1        36       102        36
       197         0         1         7       103         7
       198         0         1        25       104        25
       199         0         1        36       105        36
       200         0         1        36       106        36
       201         0         1        16       107        16
       202         0         1         7       108         7
